Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
9000328378,KSJ6655,NY,PAS,07/18/2022,71,4DSD,LEXUS,T,63030,50130,47330,20240105,83,83,83,370257,T301,M,0344P,,K,F,1397,Myrtle Ave,,0,408,J6,,YYYYYYY,,,GY,,2006,,0,SPCL,71A-Insp Sticker Expired (NYS),,,
8995592837,KXL7284,NY,PAS,07/07/2022,71,VAN,FORD,T,37390,11710,12010,88888888,34,34,34,370866,T103,FF,0103P,,NY,F,512,W 182nd St,,0,408,J6,,YYYYYYY,,,WHITE,,0,,0,68,71-Insp. Sticker Missing (NYS,,,
8995541842,HRH6611,NY,PAS,07/14/2022,20,4DSD,ME/BE,T,21870,35780,35780,20230424,113,113,113,372277,T402,P,0334P,,Q,F,16335,130th Ave,,0,408,D,,YYYYYYY,,,BK,,2010,,0,R,20A-No Parking (Non-COM),,,
8995439099,KKE3125,NY,PAS,07/10/2022,50,SUBN,TOYOT,T,0,0,0,20230117,20,20,20,367860,MTTF,E,0125P,,NY,I,S,W 73rd St,0ft W/of Broadway,0,408,E5,,YYYYYYY,,,BK,,2018,,0,06,50-Crosswalk,,,
9001860783,GKM1583,NY,PAS,07/16/2022,14,4DSD,NISSA,T,19630,35780,35830,20231004,70,70,70,346022,T302,L,1054A,,K,O,2216,Beverley Rd,,0,408,C,,YYYYYYY,,,BK,,2019,,0,C1,14-No Standing,,,
1480333785,91938NB,99,COM,06/19/2022,46,VAN,WORKH,K,72507,91030,0,20230630,78,78,4,160941,0004,0000,0832P,,K,F,,PROSPECT PK,W 11 ST,0,408,D3,,BBBBBBB,ALL,ALL,WHITE,0,2002,-,0,,,,,
2006560736,KRW4083,NY,PAS,07/15/2022,0,4DSD,HONDA,S,0,0,0,20230921,,0,0,607547,BX12,,1200A,00000,,,,,,0,0,,,,,,WH,,2021,,0,,--,,,
2006396699,P1012692,IL,PAS,07/26/2022,21,TRAC,VOLVO,S,0,0,0,0,45,45,0,539565,BX10,,0945A,00000,Bronx,O,2775,CROSS BRONX EXPRESSW,AY,0,408,d1,,Y,0930A,1100A,RD,,0,,0,,No Parking Street Cleaning,,,
2006678760,UHX7055,VA,PAS,07/08/2022,21,SUBN,JEEP,S,52730,27130,39230,0,75,75,0,603728,KN05,,1147A,00000,Kings,F,444,JAMAICA AVENUE,,0,408,d1,,Y  Y,1100A,1230P,BK,,0,,0,,No Parking Street Cleaning,,,
2006323994,KTN9393,NY,PAS,07/14/2022,21,4DSD,LEXUS,S,10790,9190,9490,20231205,108,108,0,0,QW02,,1144A,00000,Qns,F,39-40,50 AVENUE,,0,408,d1,,Y,1130A,0100P,LTGY,,2003,,0,,No Parking Street Cleaning,,,
2006324597,P39PBC,NJ,PAS,07/01/2022,14,4DSD,VOLKS,S,41130,40090,93250,0,84,84,0,635792,KN02,,0844A,00000,Kings,O,112,FLEET PLACE,,0,408,c,,YYYYYYY,,,WH,,0,,0,,No Standing,,,
2006732626,8135202,TX,PAS,07/14/2022,21,SUBN,HONDA,S,0,0,0,0,110,110,0,0,QW04,,0118A,00000,Qns,,,W/S of 57 AVENUE 25',S/O QUEENS BOULEVAR,0,408,d1,,Y  Y,1200A,0300A,GY,,0,,0,,No Parking Street Cleaning,,,
2006474856,LKW9904,PA,PAS,07/01/2022,21,SUBN,TOYOT,S,58020,29320,27960,0,52,52,0,537883,BXBO,,0933A,00000,Bronx,O,3525,PERRY AVENUE,,0,408,d1,,Y  Y,0930A,1100A,WH,,0,,0,,No Parking Street Cleaning,,,
2006479271,FR5684,NC,PAS,06/30/2022,21,VAN,CHEVR,S,24690,36530,36550,0,28,28,0,669663,MN08,,0806A,00000,NY,F,561,LENOX AVENUE,,0,408,d1,,YYYYYY,0800A,0900A,RD,,0,,0,,No Parking Street Cleaning,,,
2006749584,BU,IL,PAS,07/22/2022,21,4DSD,AUDI,S,21790,12610,15210,0,6,6,0,697269,MN02,,1112A,00000,NY,O,666,GREENWICH STREET,,0,408,d1,,Y  Y,1100A,1230A,WH,,0,,0,,No Parking Street Cleaning,,,
2006657987,EPS4121,NY,PAS,07/23/2022,21,SUBN,MAZDA,S,15020,28620,28650,20230508,47,47,0,607547,BX12,,0757A,00000,Bronx,O,4200,BRONX BOULEVARD,,0,408,d1,,,0730A,0800A,GY,,2007,,0,,No Parking Street Cleaning,,,
2006946020,QMVN48,FL,PAS,07/07/2022,21,SUBN,JEEP,S,19470,27790,24890,0,32,32,0,0,MN08,,1229P,00000,NY,O,100,EAST 126 STREET,,0,408,d1,,Y  Y,1000A,1130A,BK,,0,,0,,No Parking Street Cleaning,,,
4024628884,51BG12,NY,LMB,06/14/2022,5,MOPD,NIU,V,0,0,0,0,,0,0,0,,,1253P,,MN,,,NB 1ST AVE @ E 23RD,ST,0,1111,C,T,,,,BKBL,,2020,,0,,BUS LANE VIOLATION,,,
2006869905,4ULZ995,CA,PAS,07/25/2022,21,SUBN,TOYOT,S,5580,8530,8580,0,72,72,0,686939,KS07,,0829A,00000,Kings,F,3901,5 AVENUE,,0,408,d1,,,0800A,0830A,BK,,0,,0,,No Parking Street Cleaning,,,
2006869942,KWM1833,NY,PAS,07/25/2022,21,PICK,FORD,S,8280,5280,5430,20240531,72,72,0,686939,KS07,,0939A,00000,Kings,F,149,34 STREET,,0,408,d1,,Y,0930A,1100A,WH,,2011,,0,,No Parking Street Cleaning,,,
2007071320,564942T,NJ,PAS,07/19/2022,21,2DSD,INFIN,S,41520,52220,61220,0,49,49,0,571185,BX11,,1035A,00000,Bronx,O,1841,HUNT AVENUE,,0,408,d1,,Y  Y,0930A,1100A,BK,,0,,0,,No Parking Street Cleaning,,,
4024615300,83102NB,NY,COM,06/15/2022,5,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,0326P,,MN,,,NB MADISON AVE @ E 5,9TH ST,0,1111,C,T,,,,WH,,2017,,0,,BUS LANE VIOLATION,,,
4024615889,F27PGT,NJ,PAS,06/15/2022,5,SD,KIA,V,0,0,0,0,,0,0,0,,,0348P,,BX,,,WB E 149TH ST @ BERG,EN AVE,0,1111,C,T,,,,,,2018,,0,,BUS LANE VIOLATION,,,
4024653544,F58NLF,NJ,PAS,06/16/2022,5,SD,HONDA,V,0,0,0,0,,0,0,0,,,0637P,,BX,,,EB E 163RD ST @ SIMP,SON ST,0,1111,C,T,,,,,,2021,,0,,BUS LANE VIOLATION,,,
4024755043,LJJ4460,PA,PAS,06/13/2022,5,SW,NISSA,V,0,0,0,0,,0,0,0,,,0414P,,QN,,,NB SUTPHIN BLVD @ 90,TH AVE,0,1111,C,T,,,,,,2016,,0,,BUS LANE VIOLATION,,,
2006823437,KEP1588,NY,PAS,07/15/2022,21,SUBN,INFIN,S,37880,74230,93830,20220904,67,67,0,556771,KN17,,0836A,00000,Kings,F,123,EAST 92 STREET,,0,408,d1,,Y  Y,0800A,0930A,WH,,2017,,0,,No Parking Street Cleaning,,,
2006865559,TL33U50,CA,PAS,07/14/2022,21,4DSD,NISSA,S,0,0,0,20220619,40,40,0,0,BX01,,0136A,00000,Bronx,,,E/S of RIDER AVENUE,30' S/O EAST 140 STR,0,408,d1,,Y,1200A,0300A,GY,,0,,0,,No Parking Street Cleaning,,,
4784729963,PRAYFORU,NY,SRF,06/28/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0321P,,QN,,,EB HOYT AVE S @ 24TH,ST,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024884438,95AHKG,FL,PAS,06/28/2022,5,UT,ROVER,V,0,0,0,0,,0,0,0,,,0432P,,BK,,,EB KINGS HIGHWAY @ E,37TH ST,0,1111,C,T,,,,GRY,,2021,,0,,BUS LANE VIOLATION,,,
4784588152,2VKA89,MA,PAS,06/20/2022,36,SD,NISSA,V,0,0,0,0,,0,0,0,,,0206P,,BK,,,WB N. CONDUIT BLVD @,76TH ST,0,1180,B,T,,,,,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4784794074,CNY4692,GA,PAS,06/24/2022,36,MP,Volks,V,0,0,0,0,,0,0,0,,,1000A,,ST,,,SB VAN DUZER ST @ MA,XIE CT,0,1180,B,T,,,,BLUE,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024826323,KRZ9437,NY,PAS,06/24/2022,5,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0655P,,QN,,,SB WOODHAVEN BLVD @,FURMANVILLE AVE,0,1111,C,T,,,,GY,,2012,,0,,BUS LANE VIOLATION,,,
4024966704,R98MNJ,NJ,PAS,07/03/2022,5,UT,SUBAR,V,0,0,0,0,,0,0,0,,,1140A,,MN,,,EB W 14TH STREET @ 5,TH AVE,0,1111,C,T,,,,,,2017,,0,,BUS LANE VIOLATION,,,
4025028700,B20NCZ,NJ,PAS,07/07/2022,5,UT,HYUND,V,0,0,0,0,,0,0,0,,,0115P,,BX,,,NB BRONX RIVER AVE @,BRUCKNER BLVD S,0,1111,C,T,,,,,,2021,,0,,BUS LANE VIOLATION,,,
4784598212,74928NA,NY,COM,06/22/2022,36,VAN,FRUEH,V,0,0,0,0,,0,0,0,,,0630P,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,WH,,1999,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4024830405,EFB8043,NY,PAS,06/25/2022,5,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0752A,,QN,,,SB MAIN ST @ 37TH AV,E,0,1111,C,T,,,,GY,,2021,,0,,BUS LANE VIOLATION,,,
4784933256,87510,NY,MED,06/29/2022,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0352P,,BK,,,NB KINGS HWY @ TILDE,N AVE,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785102421,HNU9116,NY,PAS,06/30/2022,36,SUBN,GMC,V,0,0,0,0,,0,0,0,,,0653A,,QN,,,NB CROSS BAY BLVD @,SUTTER AVE,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785100047,5101AR,FL,PAS,06/30/2022,36,UT,JEEP,V,0,0,0,0,,0,0,0,,,0635A,,QN,,,WB N CONDUIT AVE @ S,PRINGFIELD BLVD,0,1180,B,T,,,,WHI,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785021482,CEY5726,NY,PAS,06/27/2022,36,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0558P,,QN,,,WB UNION TRPK @ 213T,H ST,0,1180,B,T,,,,WHGY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785005282,KEJ6421,NY,PAS,06/27/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,1202P,,QN,,,NB CROSS BAY BLVD @,SUTTER AVE,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785228878,T101798C,NY,OMT,06/30/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0805P,,BX,,,EB E 233RD ST @ KATO,NAH AVE,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785216700,HSJ5800,NY,PAS,06/30/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0650P,,QN,,,NB WOODHAVEN BLVD @,UNION TPKE,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785010502,KVU3665,NY,PAS,06/27/2022,36,4DSD,ME/BE,V,25645,40404,40404,0,,0,0,0,,,0148P,,QN,,,SB MAIN ST @ 82ND DR,,0,1180,B,T,,,,GY,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785197500,KJF3968,NY,PAS,06/30/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0456P,,QN,,,WB HORACE HARDING EX,PWY @ 250TH ST,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785338192,GPJ1976,NY,PAS,07/01/2022,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,0844A,,QN,,,EB UNION TPK @ 233RD,ST,0,1180,B,T,,,,WH,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785530054,CH77794,AZ,PAS,06/30/2022,36,Pick,Ford,V,0,0,0,0,,0,0,0,,,0220P,,QN,,,EB BOOTH MEMORIAL AV,E @ 174TH ST,0,1180,B,T,,,,,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785339421,EWX6538,NY,PAS,07/01/2022,36,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0854A,,BX,,,NB BAYCHESTER AVE @,STRANG AVE,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785495546,KNG5441,NY,PAS,06/29/2022,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,0701P,,QN,,,WB HORACE HARDING EX,PWY @ 250TH ST,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785711632,T18MJW,NJ,PAS,07/01/2022,36,SD,NISSA,V,0,0,0,0,,0,0,0,,,1120A,,BK,,,SB FLATBUSH AVE EXT,@ CATHEDRAL PL,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785637882,HHL9683,NY,PAS,07/05/2022,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0443P,,BX,,,SB BRUCKNER BLVD @ H,OLLYWOOD AVE,0,1180,B,T,,,,BL,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786029350,UNT9645,VA,PAS,07/08/2022,36,SD,HONDA,V,0,0,0,0,,0,0,0,,,1042A,,MN,,,SB 9TH AVE @ W 28TH,ST,0,1180,B,T,,,,GRY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785606630,G33MMZ,NJ,PAS,07/05/2022,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,0123P,,BK,,,EB EASTERN PKWY @ BU,FFALO AVE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785780770,EVW6791,NY,PAS,07/06/2022,36,SUBN,ACURA,V,0,40404,40404,0,,0,0,0,,,0104P,,BK,,,SB KINGS HWY @ AVE J,,0,1180,B,T,,,,BK,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4785594342,M10FAB,NJ,PAS,07/05/2022,36,SD,SUBAR,V,0,30640,0,0,,0,0,0,,,1205P,,MN,,,SB WEST ST @ W THAME,S ST,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786580296,HMV6352,NY,PAS,07/12/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0720A,,MN,,,SB RIVERSIDE DR @ W,148TH ST,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786491019,FRZ2759,NY,PAS,07/11/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0841P,,BX,,,SB BROADWAY @ 252ND,ST,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786529643,H12651,NY,PAS,07/13/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1020A,,QN,,,EB HILLSIDE AV. 235,CT - 242 ST,0,1180,B,T,,,,BK,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786530323,KVS9787,NY,PAS,07/07/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0228P,,QN,,,SB QUEENS BLVD @ 87T,H AVE,0,1180,B,T,,,,GY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786585397,KSD2424,NY,PAS,07/12/2022,36,SUBN,ACURA,V,0,37410,0,0,,0,0,0,,,0844A,,BX,,,NB UNIVERSITY AVE @,W 183RD ST,0,1180,B,T,,,,GY,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786263217,13567SV,NY,SCL,07/06/2022,36,BUS,CHEVR,V,0,0,0,0,,0,0,0,,,0636A,,BX,,,EB E GUN HILL RD @ T,IEMANN AVE,0,1180,B,T,,,,YW,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786518141,DZPT66,FL,PAS,07/07/2022,36,4D,NISSA,V,0,40404,40404,0,,0,0,0,,,0215P,,BK,,,NB UTICA AVE @ AVE J,,0,1180,B,T,,,,GRY,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786669040,DSN1782,NY,PAS,07/12/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0530P,,QN,,,EB 260TH ST @ 75TH A,VE,0,1180,B,T,,,,GR,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786853070,KVX7091,NY,PAS,07/13/2022,36,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0409P,,QN,,,SB VAN WYCK EXPWY @,102ND AVE,0,1180,B,T,,,,BL,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786871291,S48FVD,NJ,PAS,07/13/2022,36,SD,FORD,V,0,40404,40404,0,,0,0,0,,,0605P,,QN,,,NB 21ST ST @ 33RD RD,,0,1180,B,T,,,,,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786780686,KWF4270,NY,PAS,07/13/2022,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0835A,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,BL,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786819025,KVN4314,NY,PAS,07/13/2022,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,1242P,,QN,,,EB ROCKAWAY BEACH BL,VD @ WHITE SANDS WAY,0,1180,B,T,,,,GY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786862885,KRR3502,NY,PAS,07/13/2022,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0509P,,ST,,,WB LINCOLN AVE @ N R,AILROAD AVE,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4786662148,KKS4084,NY,PAS,07/12/2022,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0446P,,ST,,,WB HYLAN BLVD @ LUTE,N AVE,0,1180,B,T,,,,BL,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787128152,08753CJ,MD,PAS,07/15/2022,36,4S,FORD,V,0,0,0,0,,0,0,0,,,0954A,,QN,,,SB 114TH ST @ 37TH A,VE,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787088142,T806936C,NY,OMT,07/14/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0836P,,QN,,,NB 58TH ST @ 47TH AV,E,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787187910,R690MY,NY,PAS,07/15/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0404P,,BX,,,SB BRUCKNER BLVD @ H,OLLYWOOD AVE,0,1180,B,T,,,,RD,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787191469,BKV1085,NY,PAS,07/15/2022,36,4DSD,MERCU,V,0,13495,0,0,,0,0,0,,,0430P,,QN,,,WB QUEENS BLVD @ 66T,H RD,0,1180,B,T,,,,GY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787521135,A77MJX,NJ,PAS,07/19/2022,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,0659A,,BX,,,NB BRONX RIVER AVE @,E 174TH ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787527903,1BW0433,MD,PAS,07/19/2022,36,4S,LEXUS,V,0,0,0,0,,0,0,0,,,0749A,,BK,,,EB ATLANTIC AVE @ CL,ASSON AVE,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787274820,2918991,ME,PAS,07/12/2022,36,VN,HYTR,V,0,0,0,0,,0,0,0,,,1050A,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787769443,D99FGA,NJ,PAS,07/20/2022,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,1259P,,BK,,,NB KNAPP ST @ ALLEN,AVE,0,1180,B,T,,,,,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787827420,GLZ4488,NY,PAS,07/20/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0526P,,QN,,,NB FRANCIS LEWIS BLV,D @ 128TH AVE,0,1180,B,T,,,,LTBL,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787920856,U32NLF,NJ,PAS,07/20/2022,36,UT,TESLA,V,0,0,0,0,,0,0,0,,,0755P,,QN,,,WB UNION TRPK @ 213T,H ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4787953620,T677625C,NY,OMT,07/21/2022,36,4DSD,HONDA,V,0,0,0,0,,0,0,0,,,0845A,,QN,,,SB QUEENS BLVD @ 87T,H AVE,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788001100,KVW2595,NY,PAS,07/21/2022,36,4DSD,CADIL,V,0,0,0,0,,0,0,0,,,0207P,,ST,,,EB HYLAN BLVD @ POIL,LON AVE,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788157767,KMS7088,NY,PAS,07/22/2022,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1016A,,BK,,,NB RALPH AVE @ E 65T,H ST,0,1180,B,T,,,,WH,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788191295,KVC6536,NY,PAS,07/22/2022,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0122P,,BK,,,WB CLARENDON RD @ E,59TH ST,0,1180,B,T,,,,GR,,2004,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788199488,JEH6615,NY,PAS,07/22/2022,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0223P,,BX,,,NB GOULDEN AVE @ BED,FORD PARK BLVD,0,1180,B,T,,,,BL,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788292191,KLV8330,NY,PAS,07/19/2022,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0126P,,BK,,,NB BOERUM PL @ SCHER,MERHORN ST,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788259515,EVR4758,NY,PAS,07/22/2022,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0820P,,QN,,,NB CROSS BAY BLVD @,159TH AVE,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788323280,LFX7544,PA,PAS,07/22/2022,36,SDN,ME/BE,V,0,40404,40404,0,,0,0,0,,,0835P,,BK,,,SB MILL AVE @ AVE U,,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788348895,KGR8618,NY,PAS,07/19/2022,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0351P,,MN,,,WB W 66TH ST @ AMSTE,RDAM AVE,0,1180,B,T,,,,BK,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788336443,S32LLF,NJ,PAS,07/25/2022,36,UT,NISSA,V,0,0,0,0,,0,0,0,,,0740A,,BK,,,EB FLATLANDS AVE @ W,ILLIAMS AVE,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788406032,AJ96941,AZ,PAS,07/20/2022,36,Carg,Chevr,V,0,0,0,0,,0,0,0,,,0551P,,QN,,,EB LINDEN BLVD @ EME,RALD ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788417420,KUJ6972,NY,PAS,07/20/2022,36,CONV,BENTL,V,10810,40404,40404,0,,0,0,0,,,0904P,,BK,,,EB 65TH ST @ 8TH AVE,,0,1180,B,T,,,,GY,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788425579,H31NED,NJ,PAS,07/21/2022,36,UT,BMW,V,0,0,0,0,,0,0,0,,,1142A,,BK,,,NB CROPSEY AVE @ HAR,T PL,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788451384,CNP8415,MI,PAS,07/25/2022,36,SW,HONDA,V,0,0,0,0,,0,0,0,,,1139A,,MN,,,NB BROADWAY @ W 155T,H ST,0,1180,B,T,,,,,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788454087,KXZ2352,NY,PAS,07/25/2022,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,1157A,,QN,,,EB NORTHERN BLVD @ 1,94TH ST,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4788464032,KSM1028,NY,PAS,07/25/2022,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0102P,,QN,,,EB LINDEN BLVD @ O'D,ONNELL RD,0,1180,B,T,,,,DKPR,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5121282606,V99GRV,NJ,PAS,06/06/2022,7,HB,TOYOT,V,0,0,0,0,,0,0,0,,,1236A,,BK,,,CLASSON AVE (N/B) @,FLUSHING AVE,0,1111,D,T,,,,,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
5121333651,KSH4421,NY,PAS,06/08/2022,7,4DSD,ME/BE,V,0,0,0,0,,0,0,0,,,0321P,,BK,,,MCDONALD AVE (S/B) @,VANDERBILT ST,0,1111,D,T,,,,GY,,2018,,0,,FAILURE TO STOP AT RED LIGHT,,,
5121318431,BPLW59,FL,PAS,06/07/2022,7,4D,NISSA,V,0,0,0,0,,0,0,0,,,0610P,,BK,,,KINGS HWY (N/B) @ CH,URCH AVE,0,1111,D,T,,,,BLK,,2020,,0,,FAILURE TO STOP AT RED LIGHT,,,
5121328450,KYB5485,NY,PAS,06/08/2022,7,SUBN,DODGE,V,0,0,0,0,,0,0,0,,,1133A,,BK,,,WILLIAMSBURG ST (S/B,) @ FLUSHING AVE,0,1111,D,T,,,,BK,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
5121406370,C58PTK,NJ,PAS,06/11/2022,7,SD,ACURA,V,0,0,0,0,,0,0,0,,,1033P,,BX,,,PELHAM PKWY (E/B) @,BOSTON RD,0,1111,D,T,,,,,,2011,,0,,FAILURE TO STOP AT RED LIGHT,,,
